exposed_iso3,source_iso3,year,channel,w,covered_share
PRT,CHE,2021,va,0.013398,0.8665
PRT,NOR,2021,va,0.006953,0.8665
PRT,DEU,2021,va,0.114679,0.8665
PRT,IDN,2022,va,0.00322,0.8472
PRT,IND,2022,va,0.012364,0.8472
PRT,SWE,2022,va,0.012984,0.8472
PRT,ESP,2022,va,0.21475,0.8472
PRT,HUN,2022,va,0.004162,0.8472
PRT,AUS,2022,va,0.00421,0.8472
PRT,UKR,2022,va,0.001844,0.8472
PRT,EGY,2022,va,0.002897,0.8472
PRT,POL,2022,va,0.013734,0.8472
PRT,NLD,2022,va,0.031674,0.8472
PRT,ZAF,2022,va,0.003315,0.8472
PRT,VNM,2022,va,0.003077,0.8472
PRT,GBR,2022,va,0.034716,0.8472
PRT,RUS,2022,va,0.012882,0.8472
PRT,ARG,2022,va,0.002464,0.8472
PRT,USA,2022,va,0.058367,0.8472
PRT,CHL,2022,va,0.001335,0.8472
PRT,PHL,2022,va,0.001075,0.8472
PRT,HKG,2022,va,0.001022,0.8472
PRT,CHE,2022,va,0.01352,0.8472
PRT,KOR,2022,va,0.007309,0.8472
PRT,CAN,2022,va,0.007464,0.8472
PRT,THA,2022,va,0.002487,0.8472
PRT,SAU,2022,va,0.011156,0.8472
PRT,DEU,2022,va,0.104394,0.8472
PRT,FIN,2022,va,0.003083,0.8472
PRT,COL,2022,va,0.001364,0.8472
PRT,BRA,2022,va,0.028292,0.8472
PRT,CHN,2022,va,0.060134,0.8472
PRT,TUR,2022,va,0.011848,0.8472
PRT,MEX,2022,va,0.003751,0.8472
PRT,NOR,2022,va,0.010033,0.8472
PRT,FRA,2022,va,0.071144,0.8472
PRT,DNK,2022,va,0.007136,0.8472
PRT,TUN,2022,va,0.000641,0.8472
PRT,JPN,2022,va,0.009667,0.8472
PRT,ISR,2022,va,0.003451,0.8472
PRT,PER,2022,va,0.001192,0.8472
PRT,TWN,2022,va,0.005451,0.8472
PRT,MYS,2022,va,0.002069,0.8472
PRT,ITA,2022,va,0.042383,0.8472
PRT,BEL,2022,va,0.019181,0.8472
RUS,THA,2019,va,0.009477,0.793
RUS,IDN,2019,va,0.007152,0.793
RUS,CHN,2019,va,0.165668,0.793
RUS,SWE,2019,va,0.010133,0.793
RUS,ESP,2019,va,0.018491,0.793
RUS,COL,2019,va,0.001046,0.793
RUS,BRA,2019,va,0.007946,0.793
RUS,CHE,2019,va,0.017109,0.793
RUS,JPN,2019,va,0.036689,0.793
RUS,ITA,2019,va,0.03881,0.793
RUS,MYS,2019,va,0.005826,0.793
RUS,HKG,2019,va,0.002797,0.793
RUS,TUR,2019,va,0.018989,0.793
RUS,MEX,2019,va,0.005813,0.793
RUS,NLD,2019,va,0.018506,0.793
RUS,FIN,2019,va,0.010133,0.793
RUS,TWN,2019,va,0.008852,0.793
RUS,PRT,2019,va,0.003405,0.793
RUS,POL,2019,va,0.018043,0.793
RUS,PHL,2019,va,0.002272,0.793
RUS,SAU,2019,va,0.005276,0.793
RUS,IND,2019,va,0.016039,0.793
RUS,ARG,2019,va,0.002977,0.793
RUS,USA,2019,va,0.093329,0.793
RUS,GBR,2019,va,0.034092,0.793
RUS,HUN,2019,va,0.005308,0.793
RUS,CAN,2019,va,0.008781,0.793
RUS,CHL,2019,va,0.003293,0.793
RUS,DNK,2019,va,0.006105,0.793
RUS,UKR,2019,va,0.012112,0.793
RUS,VNM,2019,va,0.008445,0.793
RUS,NOR,2019,va,0.004487,0.793
RUS,ISR,2019,va,0.006245,0.793
RUS,KOR,2019,va,0.027556,0.793
RUS,ZAF,2019,va,0.002952,0.793
RUS,DEU,2019,va,0.087237,0.793
RUS,FRA,2019,va,0.0406,0.793
RUS,TUN,2019,va,0.000604,0.793
RUS,PER,2019,va,0.0015,0.793
RUS,EGY,2019,va,0.003255,0.793
RUS,BEL,2019,va,0.008121,0.793
RUS,AUS,2019,va,0.007493,0.793
RUS,ZAF,2021,va,0.003004,0.7998
RUS,POL,2021,va,0.01769,0.7998
RUS,HUN,2021,va,0.004629,0.7998
RUS,CHL,2021,va,0.002858,0.7998
RUS,SAU,2021,va,0.004409,0.7998
RUS,USA,2021,va,0.074608,0.7998
RUS,PRT,2021,va,0.002752,0.7998
RUS,NLD,2021,va,0.017353,0.7998
RUS,THA,2021,va,0.00519,0.7998
RUS,UKR,2021,va,0.012587,0.7998
RUS,TUN,2021,va,0.000475,0.7998
RUS,IDN,2021,va,0.009048,0.7998
RUS,EGY,2021,va,0.00278,0.7998
RUS,MEX,2021,va,0.004992,0.7998
RUS,FIN,2021,va,0.009134,0.7998
RUS,FRA,2021,va,0.034238,0.7998
RUS,TWN,2021,va,0.010012,0.7998
RUS,SWE,2021,va,0.010545,0.7998
RUS,ESP,2021,va,0.014281,0.7998
RUS,JPN,2021,va,0.033933,0.7998
RUS,KOR,2021,va,0.031143,0.7998
RUS,COL,2021,va,0.001097,0.7998
RUS,VNM,2021,va,0.008203,0.7998
RUS,MYS,2021,va,0.004329,0.7998
RUS,GBR,2021,va,0.0355,0.7998
RUS,ITA,2021,va,0.036579,0.7998
RUS,BEL,2021,va,0.007754,0.7998
RUS,CAN,2021,va,0.006867,0.7998
RUS,PHL,2021,va,0.001458,0.7998
RUS,CHN,2021,va,0.216192,0.7998
RUS,DEU,2021,va,0.082541,0.7998
RUS,PER,2021,va,0.001509,0.7998
RUS,IND,2021,va,0.016095,0.7998
RUS,HKG,2021,va,0.001313,0.7998
RUS,ARG,2021,va,0.00284,0.7998
RUS,CHE,2021,va,0.018195,0.7998
RUS,ISR,2021,va,0.00649,0.7998
RUS,AUS,2021,va,0.007516,0.7998
RUS,BRA,2021,va,0.00773,0.7998
RUS,TUR,2021,va,0.020592,0.7998
RUS,NOR,2021,va,0.005285,0.7998
RUS,DNK,2021,va,0.00608,0.7998
RUS,SAU,2022,va,0.005984,0.7775
RUS,SWE,2022,va,0.010015,0.7775
RUS,KOR,2022,va,0.025519,0.7775
RUS,CHL,2022,va,0.002821,0.7775
RUS,COL,2022,va,0.001134,0.7775
RUS,MYS,2022,va,0.004607,0.7775
RUS,CHN,2022,va,0.18978,0.7775
RUS,NOR,2022,va,0.007422,0.7775
RUS,VNM,2022,va,0.007826,0.7775
RUS,TUN,2022,va,0.0005,0.7775
RUS,PER,2022,va,0.001364,0.7775
RUS,IDN,2022,va,0.008434,0.7775
RUS,ITA,2022,va,0.034483,0.7775
RUS,HUN,2022,va,0.004615,0.7775
RUS,PHL,2022,va,0.001464,0.7775
RUS,MEX,2022,va,0.00468,0.7775
RUS,FIN,2022,va,0.009428,0.7775
RUS,TWN,2022,va,0.009418,0.7775
RUS,HKG,2022,va,0.001196,0.7775
RUS,ARG,2022,va,0.002728,0.7775
RUS,USA,2022,va,0.080775,0.7775
RUS,GBR,2022,va,0.035818,0.7775
RUS,POL,2022,va,0.018084,0.7775
RUS,FRA,2022,va,0.039955,0.7775
RUS,DNK,2022,va,0.006824,0.7775
RUS,CAN,2022,va,0.007786,0.7775
RUS,DEU,2022,va,0.084766,0.7775
RUS,AUS,2022,va,0.007035,0.7775
RUS,BEL,2022,va,0.008265,0.7775
RUS,ZAF,2022,va,0.002691,0.7775
RUS,UKR,2022,va,0.008547,0.7775
RUS,THA,2022,va,0.005111,0.7775
RUS,BRA,2022,va,0.008777,0.7775
RUS,ESP,2022,va,0.015543,0.7775
RUS,JPN,2022,va,0.032305,0.7775
RUS,ISR,2022,va,0.00742,0.7775
RUS,IND,2022,va,0.015892,0.7775
RUS,PRT,2022,va,0.002632,0.7775
RUS,EGY,2022,va,0.002467,0.7775
RUS,CHE,2022,va,0.018833,0.7775
RUS,TUR,2022,va,0.018085,0.7775
RUS,NLD,2022,va,0.01652,0.7775
SAU,PRT,2019,va,0.003227,0.8896
SAU,KOR,2019,va,0.035508,0.8896
SAU,ISR,2019,va,0.001623,0.8896
SAU,DEU,2019,va,0.060576,0.8896
SAU,BEL,2019,va,0.009262,0.8896
SAU,TUN,2019,va,0.000262,0.8896
SAU,RUS,2019,va,0.020416,0.8896
SAU,NOR,2019,va,0.003638,0.8896
SAU,AUS,2019,va,0.011561,0.8896
SAU,THA,2019,va,0.005646,0.8896
SAU,HKG,2019,va,0.001954,0.8896
SAU,PHL,2019,va,0.002679,0.8896
SAU,CHN,2019,va,0.170947,0.8896
SAU,GBR,2019,va,0.056255,0.8896
SAU,ARG,2019,va,0.007995,0.8896
SAU,CHE,2019,va,0.008523,0.8896
SAU,TUR,2019,va,0.021587,0.8896
SAU,NLD,2019,va,0.01885,0.8896
SAU,JPN,2019,va,0.048902,0.8896
SAU,UKR,2019,va,0.001005,0.8896
SAU,IDN,2019,va,0.01292,0.8896
SAU,POL,2019,va,0.009358,0.8896
SAU,HUN,2019,va,0.002492,0.8896
SAU,MEX,2019,va,0.007997,0.8896
SAU,TWN,2019,va,0.005942,0.8896
SAU,BRA,2019,va,0.019508,0.8896
SAU,SWE,2019,va,0.009363,0.8896
SAU,ITA,2019,va,0.035162,0.8896
SAU,VNM,2019,va,0.0024,0.8896
SAU,USA,2019,va,0.141117,0.8896
SAU,DNK,2019,va,0.007602,0.8896
SAU,FIN,2019,va,0.003749,0.8896
SAU,ZAF,2019,va,0.004482,0.8896
SAU,EGY,2019,va,0.003676,0.8896
SAU,PER,2019,va,0.001128,0.8896
SAU,MYS,2019,va,0.003326,0.8896
SAU,IND,2019,va,0.050836,0.8896
SAU,ESP,2019,va,0.024769,0.8896
SAU,FRA,2019,va,0.039649,0.8896
SAU,CHL,2019,va,0.001434,0.8896
SAU,COL,2019,va,0.000816,0.8896
SAU,CAN,2019,va,0.011461,0.8896
SAU,TWN,2021,va,0.005998,0.8944
SAU,MYS,2021,va,0.002293,0.8944
SAU,EGY,2021,va,0.003365,0.8944
SAU,CHE,2021,va,0.007189,0.8944
SAU,POL,2021,va,0.010179,0.8944
SAU,DEU,2021,va,0.060069,0.8944
SAU,ISR,2021,va,0.001566,0.8944
SAU,FRA,2021,va,0.040624,0.8944
SAU,BEL,2021,va,0.00921,0.8944
SAU,CAN,2021,va,0.011047,0.8944
SAU,RUS,2021,va,0.022356,0.8944
SAU,TUR,2021,va,0.024777,0.8944
SAU,DNK,2021,va,0.008116,0.8944
SAU,PER,2021,va,0.001209,0.8944
SAU,PHL,2021,va,0.001613,0.8944
SAU,BRA,2021,va,0.021341,0.8944
SAU,CHN,2021,va,0.179936,0.8944
SAU,USA,2021,va,0.136222,0.8944
SAU,PRT,2021,va,0.003337,0.8944
SAU,ITA,2021,va,0.035145,0.8944
SAU,HUN,2021,va,0.002522,0.8944
SAU,CHL,2021,va,0.001754,0.8944
SAU,UKR,2021,va,0.001134,0.8944
SAU,TUN,2021,va,0.000277,0.8944
SAU,HKG,2021,va,0.001019,0.8944
SAU,GBR,2021,va,0.048176,0.8944
SAU,AUS,2021,va,0.012898,0.8944
SAU,THA,2021,va,0.002834,0.8944
SAU,MEX,2021,va,0.008516,0.8944
SAU,JPN,2021,va,0.049719,0.8944
SAU,COL,2021,va,0.0008,0.8944
SAU,VNM,2021,va,0.001985,0.8944
SAU,IDN,2021,va,0.013575,0.8944
SAU,NLD,2021,va,0.018476,0.8944
SAU,NOR,2021,va,0.004516,0.8944
SAU,ZAF,2021,va,0.005883,0.8944
SAU,IND,2021,va,0.050021,0.8944
SAU,ARG,2021,va,0.008868,0.8944
SAU,SWE,2021,va,0.01027,0.8944
SAU,ESP,2021,va,0.023844,0.8944
SAU,KOR,2021,va,0.038025,0.8944
SAU,FIN,2021,va,0.003662,0.8944
SAU,CHE,2022,va,0.006994,0.8831
SAU,NOR,2022,va,0.006934,0.8831
SAU,KOR,2022,va,0.033236,0.8831
SAU,ITA,2022,va,0.033106,0.8831
SAU,TUN,2022,va,0.000252,0.8831
SAU,TWN,2022,va,0.006054,0.8831
SAU,ARG,2022,va,0.008482,0.8831
SAU,MEX,2022,va,0.008902,0.8831
SAU,DNK,2022,va,0.008136,0.8831
SAU,COL,2022,va,0.00099,0.8831
SAU,MYS,2022,va,0.00265,0.8831
SAU,CHL,2022,va,0.001487,0.8831
SAU,RUS,2022,va,0.031669,0.8831
SAU,EGY,2022,va,0.003416,0.8831
SAU,POL,2022,va,0.009733,0.8831
SAU,NLD,2022,va,0.017819,0.8831
SAU,FIN,2022,va,0.003477,0.8831
SAU,HUN,2022,va,0.002274,0.8831
SAU,VNM,2022,va,0.001997,0.8831
SAU,UKR,2022,va,0.000691,0.8831
SAU,CHN,2022,va,0.175121,0.8831
SAU,USA,2022,va,0.137716,0.8831
SAU,ISR,2022,va,0.001816,0.8831
SAU,CAN,2022,va,0.011571,0.8831
SAU,PER,2022,va,0.001102,0.8831
SAU,IDN,2022,va,0.015042,0.8831
SAU,IND,2022,va,0.049942,0.8831
SAU,SWE,2022,va,0.009608,0.8831
SAU,ESP,2022,va,0.024834,0.8831
SAU,JPN,2022,va,0.045779,0.8831
SAU,FRA,2022,va,0.037565,0.8831
SAU,AUS,2022,va,0.01176,0.8831
SAU,HKG,2022,va,0.000935,0.8831
SAU,PRT,2022,va,0.003262,0.8831
SAU,DEU,2022,va,0.056221,0.8831
SAU,BEL,2022,va,0.008393,0.8831
SAU,ZAF,2022,va,0.005306,0.8831
SAU,THA,2022,va,0.00315,0.8831
SAU,PHL,2022,va,0.001669,0.8831
SAU,BRA,2022,va,0.021464,0.8831
SAU,GBR,2022,va,0.047852,0.8831
SAU,TUR,2022,va,0.024644,0.8831
SWE,UKR,2019,va,0.001349,0.8556
SWE,VNM,2019,va,0.003234,0.8556
SWE,RUS,2019,va,0.028713,0.8556
SWE,EGY,2019,va,0.001908,0.8556
SWE,IND,2019,va,0.021654,0.8556
SWE,KOR,2019,va,0.008762,0.8556
SWE,COL,2019,va,0.000924,0.8556
SWE,DNK,2019,va,0.053278,0.8556
SWE,SAU,2019,va,0.00397,0.8556
SWE,PHL,2019,va,0.002241,0.8556
SWE,NOR,2019,va,0.04501,0.8556
SWE,TWN,2019,va,0.005181,0.8556
SWE,ITA,2019,va,0.031935,0.8556
SWE,FIN,2019,va,0.035275,0.8556
SWE,GBR,2019,va,0.056678,0.8556
SWE,ARG,2019,va,0.001345,0.8556
SWE,USA,2019,va,0.097187,0.8556
SWE,ESP,2019,va,0.022822,0.8556
SWE,HUN,2019,va,0.006221,0.8556
SWE,MEX,2019,va,0.003635,0.8556
SWE,FRA,2019,va,0.043075,0.8556
SWE,CHL,2019,va,0.001248,0.8556
SWE,CAN,2019,va,0.010099,0.8556
SWE,HKG,2019,va,0.00284,0.8556
SWE,BRA,2019,va,0.005033,0.8556
SWE,CHE,2019,va,0.012577,0.8556
SWE,TUR,2019,va,0.009036,0.8556
SWE,NLD,2019,va,0.042245,0.8556
SWE,ZAF,2019,va,0.00251,0.8556
SWE,THA,2019,va,0.006548,0.8556
SWE,PRT,2019,va,0.004606,0.8556
SWE,TUN,2019,va,0.000443,0.8556
SWE,IDN,2019,va,0.002792,0.8556
SWE,JPN,2019,va,0.020098,0.8556
SWE,BEL,2019,va,0.021155,0.8556
SWE,PER,2019,va,0.00114,0.8556
SWE,MYS,2019,va,0.003609,0.8556
SWE,CHN,2019,va,0.066722,0.8556
SWE,POL,2019,va,0.034163,0.8556
SWE,ISR,2019,va,0.002887,0.8556
SWE,DEU,2019,va,0.12605,0.8556
SWE,AUS,2019,va,0.005406,0.8556
SWE,TWN,2021,va,0.005271,0.863
SWE,RUS,2021,va,0.021065,0.863
SWE,MYS,2021,va,0.002881,0.863
SWE,NLD,2021,va,0.04283,0.863
SWE,KOR,2021,va,0.0109,0.863
SWE,TUN,2021,va,0.000321,0.863
SWE,PER,2021,va,0.001049,0.863
SWE,EGY,2021,va,0.001885,0.863
SWE,JPN,2021,va,0.017194,0.863
SWE,BEL,2021,va,0.022279,0.863
SWE,CAN,2021,va,0.010546,0.863
SWE,FIN,2021,va,0.033851,0.863
SWE,UKR,2021,va,0.001581,0.863
SWE,SAU,2021,va,0.002894,0.863
SWE,ZAF,2021,va,0.002641,0.863
SWE,HKG,2021,va,0.001555,0.863
SWE,USA,2021,va,0.084635,0.863
SWE,ESP,2021,va,0.022347,0.863
SWE,GBR,2021,va,0.0537,0.863
SWE,MEX,2021,va,0.003882,0.863
SWE,NOR,2021,va,0.054833,0.863
SWE,DEU,2021,va,0.126615,0.863
SWE,THA,2021,va,0.003017,0.863
SWE,ARG,2021,va,0.000942,0.863
SWE,BRA,2021,va,0.004943,0.863
SWE,CHE,2021,va,0.013045,0.863
SWE,ISR,2021,va,0.003116,0.863
SWE,FRA,2021,va,0.04568,0.863
SWE,HUN,2021,va,0.006363,0.863
SWE,COL,2021,va,0.000897,0.863
SWE,PHL,2021,va,0.001429,0.863
SWE,IND,2021,va,0.024511,0.863
SWE,TUR,2021,va,0.00998,0.863
SWE,CHL,2021,va,0.001375,0.863
SWE,IDN,2021,va,0.002759,0.863
SWE,POL,2021,va,0.037731,0.863
SWE,DNK,2021,va,0.052379,0.863
SWE,VNM,2021,va,0.002841,0.863
SWE,CHN,2021,va,0.084892,0.863
SWE,PRT,2021,va,0.004707,0.863
SWE,ITA,2021,va,0.032649,0.863
SWE,AUS,2021,va,0.004962,0.863
SWE,CHE,2022,va,0.012658,0.8574
SWE,JPN,2022,va,0.015946,0.8574
SWE,DNK,2022,va,0.051671,0.8574
SWE,COL,2022,va,0.001436,0.8574
SWE,BEL,2022,va,0.022065,0.8574
SWE,SAU,2022,va,0.004722,0.8574
SWE,NOR,2022,va,0.063059,0.8574
SWE,HUN,2022,va,0.005618,0.8574
SWE,CHL,2022,va,0.001188,0.8574
SWE,ZAF,2022,va,0.002428,0.8574
SWE,TUN,2022,va,0.000318,0.8574
SWE,TWN,2022,va,0.0062,0.8574
SWE,UKR,2022,va,0.000984,0.8574
SWE,EGY,2022,va,0.001777,0.8574
SWE,BRA,2022,va,0.005854,0.8574
SWE,ESP,2022,va,0.024266,0.8574
SWE,USA,2022,va,0.095037,0.8574
SWE,FRA,2022,va,0.041211,0.8574
SWE,RUS,2022,va,0.016688,0.8574
SWE,PHL,2022,va,0.001626,0.8574
SWE,HKG,2022,va,0.001501,0.8574
SWE,ARG,2022,va,0.001377,0.8574
SWE,POL,2022,va,0.035699,0.8574
SWE,NLD,2022,va,0.040142,0.8574
SWE,KOR,2022,va,0.009623,0.8574
SWE,FIN,2022,va,0.031876,0.8574
SWE,MYS,2022,va,0.003164,0.8574
SWE,CHN,2022,va,0.083826,0.8574
SWE,ISR,2022,va,0.003713,0.8574
SWE,CAN,2022,va,0.011045,0.8574
SWE,VNM,2022,va,0.00356,0.8574
SWE,THA,2022,va,0.003439,0.8574
SWE,PER,2022,va,0.001212,0.8574
SWE,GBR,2022,va,0.053918,0.8574
SWE,TUR,2022,va,0.009506,0.8574
SWE,MEX,2022,va,0.003902,0.8574
SWE,PRT,2022,va,0.00491,0.8574
SWE,ITA,2022,va,0.029049,0.8574
SWE,IDN,2022,va,0.003202,0.8574
SWE,IND,2022,va,0.026813,0.8574
SWE,DEU,2022,va,0.115746,0.8574
SWE,AUS,2022,va,0.005388,0.8574
THA,UKR,2019,va,0.001436,0.8243
THA,PHL,2019,va,0.012554,0.8243
THA,BRA,2019,va,0.010203,0.8243
THA,TUR,2019,va,0.004295,0.8243
THA,JPN,2019,va,0.114301,0.8243
THA,USA,2019,va,0.109183,0.8243
THA,BEL,2019,va,0.004278,0.8243
THA,AUS,2019,va,0.017782,0.8243
THA,VNM,2019,va,0.01469,0.8243
THA,IND,2019,va,0.028321,0.8243
THA,SWE,2019,va,0.004429,0.8243
THA,CHE,2019,va,0.01135,0.8243
THA,MEX,2019,va,0.005274,0.8243
THA,ISR,2019,va,0.004567,0.8243
THA,KOR,2019,va,0.031398,0.8243
THA,DNK,2019,va,0.003528,0.8243
THA,ZAF,2019,va,0.002843,0.8243
THA,TWN,2019,va,0.026242,0.8243
THA,IDN,2019,va,0.026506,0.8243
THA,CHN,2019,va,0.193265,0.8243
THA,DEU,2019,va,0.03734,0.8243
THA,RUS,2019,va,0.010674,0.8243
THA,MYS,2019,va,0.026704,0.8243
THA,HKG,2019,va,0.005557,0.8243
THA,ESP,2019,va,0.007624,0.8243
THA,FIN,2019,va,0.002179,0.8243
THA,COL,2019,va,0.00069,0.8243
THA,SAU,2019,va,0.018133,0.8243
THA,GBR,2019,va,0.021473,0.8243
THA,NLD,2019,va,0.01039,0.8243
THA,ITA,2019,va,0.014256,0.8243
THA,NOR,2019,va,0.002504,0.8243
THA,FRA,2019,va,0.017525,0.8243
THA,TUN,2019,va,0.000238,0.8243
THA,EGY,2019,va,0.001372,0.8243
THA,CAN,2019,va,0.007755,0.8243
THA,CHL,2019,va,0.00228,0.8243
THA,PER,2019,va,0.001919,0.8243
THA,ARG,2019,va,0.003532,0.8243
THA,PRT,2019,va,0.001512,0.8243
THA,POL,2019,va,0.002951,0.8243
THA,HUN,2019,va,0.001292,0.8243
THA,IDN,2021,va,0.026701,0.8287
THA,USA,2021,va,0.086317,0.8287
THA,POL,2021,va,0.003002,0.8287
THA,ISR,2021,va,0.005147,0.8287
THA,ITA,2021,va,0.01158,0.8287
THA,BEL,2021,va,0.004683,0.8287
THA,CAN,2021,va,0.006355,0.8287
THA,UKR,2021,va,0.001006,0.8287
THA,TUN,2021,va,0.000161,0.8287
THA,PHL,2021,va,0.011593,0.8287
THA,MEX,2021,va,0.004486,0.8287
THA,COL,2021,va,0.000663,0.8287
THA,IND,2021,va,0.033538,0.8287
THA,EGY,2021,va,0.001175,0.8287
THA,HKG,2021,va,0.006141,0.8287
THA,BRA,2021,va,0.012417,0.8287
THA,GBR,2021,va,0.020731,0.8287
THA,HUN,2021,va,0.001123,0.8287
THA,RUS,2021,va,0.009603,0.8287
THA,MYS,2021,va,0.01996,0.8287
THA,ARG,2021,va,0.002479,0.8287
THA,CHE,2021,va,0.01061,0.8287
THA,NLD,2021,va,0.010795,0.8287
THA,DNK,2021,va,0.004234,0.8287
THA,VNM,2021,va,0.01312,0.8287
THA,SAU,2021,va,0.017686,0.8287
THA,CHN,2021,va,0.238869,0.8287
THA,TUR,2021,va,0.003786,0.8287
THA,SWE,2021,va,0.004529,0.8287
THA,ESP,2021,va,0.005531,0.8287
THA,NOR,2021,va,0.003329,0.8287
THA,DEU,2021,va,0.035436,0.8287
THA,ZAF,2021,va,0.003315,0.8287
THA,PRT,2021,va,0.001136,0.8287
THA,AUS,2021,va,0.021897,0.8287
THA,PER,2021,va,0.001827,0.8287
THA,FIN,2021,va,0.00217,0.8287
THA,TWN,2021,va,0.02963,0.8287
THA,KOR,2021,va,0.033859,0.8287
THA,FRA,2021,va,0.014073,0.8287
THA,JPN,2021,va,0.101348,0.8287
THA,CHL,2021,va,0.00268,0.8287
THA,SAU,2022,va,0.023103,0.8077
THA,EGY,2022,va,0.001538,0.8077
THA,SWE,2022,va,0.004241,0.8077
THA,NLD,2022,va,0.009283,0.8077
THA,HKG,2022,va,0.004507,0.8077
THA,BRA,2022,va,0.013898,0.8077
THA,GBR,2022,va,0.020122,0.8077
THA,DEU,2022,va,0.031092,0.8077
THA,DNK,2022,va,0.004406,0.8077
THA,VNM,2022,va,0.014799,0.8077
THA,POL,2022,va,0.002927,0.8077
THA,MEX,2022,va,0.004741,0.8077
THA,JPN,2022,va,0.088115,0.8077
THA,CHL,2022,va,0.002384,0.8077
THA,FIN,2022,va,0.0019,0.8077
THA,AUS,2022,va,0.023363,0.8077
THA,UKR,2022,va,0.00042,0.8077
THA,ZAF,2022,va,0.002844,0.8077
THA,PER,2022,va,0.001653,0.8077
THA,ARG,2022,va,0.002501,0.8077
THA,ESP,2022,va,0.006116,0.8077
THA,TUR,2022,va,0.003968,0.8077
THA,ISR,2022,va,0.004975,0.8077
THA,KOR,2022,va,0.029288,0.8077
THA,TUN,2022,va,0.00021,0.8077
THA,CHE,2022,va,0.010496,0.8077
THA,BEL,2022,va,0.004213,0.8077
THA,TWN,2022,va,0.029105,0.8077
THA,RUS,2022,va,0.009326,0.8077
THA,PHL,2022,va,0.010608,0.8077
THA,IDN,2022,va,0.028831,0.8077
THA,IND,2022,va,0.033187,0.8077
THA,USA,2022,va,0.093378,0.8077
THA,PRT,2022,va,0.001235,0.8077
THA,ITA,2022,va,0.011716,0.8077
THA,COL,2022,va,0.000766,0.8077
THA,MYS,2022,va,0.022131,0.8077
THA,CHN,2022,va,0.224526,0.8077
THA,HUN,2022,va,0.001026,0.8077
THA,NOR,2022,va,0.004074,0.8077
THA,FRA,2022,va,0.013497,0.8077
THA,CAN,2022,va,0.007157,0.8077
TUN,TWN,2019,va,0.006957,0.8187
TUN,SWE,2019,va,0.006512,0.8187
TUN,ESP,2019,va,0.036894,0.8187
TUN,ISR,2019,va,0.001611,0.8187
TUN,CHL,2019,va,0.001017,0.8187
TUN,DNK,2019,va,0.004321,0.8187
TUN,VNM,2019,va,0.003585,0.8187
TUN,RUS,2019,va,0.037363,0.8187
TUN,PER,2019,va,0.000784,0.8187
TUN,MYS,2019,va,0.002896,0.8187
TUN,IND,2019,va,0.018044,0.8187
TUN,BRA,2019,va,0.013704,0.8187
TUN,CHE,2019,va,0.01403,0.8187
TUN,TUR,2019,va,0.033834,0.8187
TUN,GBR,2019,va,0.023758,0.8187
TUN,KOR,2019,va,0.011691,0.8187
TUN,CAN,2019,va,0.00705,0.8187
TUN,ZAF,2019,va,0.001479,0.8187
TUN,IDN,2019,va,0.004833,0.8187
TUN,NOR,2019,va,0.004491,0.8187
TUN,FRA,2019,va,0.121285,0.8187
TUN,FIN,2019,va,0.003376,0.8187
TUN,UKR,2019,va,0.013109,0.8187
TUN,THA,2019,va,0.006657,0.8187
TUN,ARG,2019,va,0.007319,0.8187
TUN,DEU,2019,va,0.069962,0.8187
TUN,EGY,2019,va,0.021904,0.8187
TUN,HUN,2019,va,0.002819,0.8187
TUN,AUS,2019,va,0.003799,0.8187
TUN,PHL,2019,va,0.001383,0.8187
TUN,NLD,2019,va,0.012076,0.8187
TUN,ITA,2019,va,0.110227,0.8187
TUN,HKG,2019,va,0.002262,0.8187
TUN,CHN,2019,va,0.085957,0.8187
TUN,MEX,2019,va,0.005969,0.8187
TUN,BEL,2019,va,0.010813,0.8187
TUN,COL,2019,va,0.000797,0.8187
TUN,SAU,2019,va,0.016458,0.8187
TUN,USA,2019,va,0.056805,0.8187
TUN,PRT,2019,va,0.005483,0.8187
TUN,POL,2019,va,0.008238,0.8187
TUN,JPN,2019,va,0.017187,0.8187
TUN,CHN,2021,va,0.101487,0.8051
TUN,DNK,2021,va,0.004201,0.8051
TUN,SAU,2021,va,0.030008,0.8051
TUN,IDN,2021,va,0.006438,0.8051
TUN,MEX,2021,va,0.003956,0.8051
TUN,NOR,2021,va,0.0069,0.8051
TUN,ITA,2021,va,0.09716,0.8051
TUN,CAN,2021,va,0.008953,0.8051
TUN,PHL,2021,va,0.000992,0.8051
TUN,RUS,2021,va,0.035683,0.8051
TUN,IND,2021,va,0.019374,0.8051
TUN,CHE,2021,va,0.012903,0.8051
TUN,BEL,2021,va,0.011242,0.8051
TUN,UKR,2021,va,0.015298,0.8051
TUN,VNM,2021,va,0.002848,0.8051
TUN,PER,2021,va,0.000948,0.8051
TUN,PRT,2021,va,0.006143,0.8051
TUN,HKG,2021,va,0.001644,0.8051
TUN,ARG,2021,va,0.007292,0.8051
TUN,BRA,2021,va,0.014748,0.8051
TUN,SWE,2021,va,0.006936,0.8051
TUN,ESP,2021,va,0.035952,0.8051
TUN,TUR,2021,va,0.040824,0.8051
TUN,ISR,2021,va,0.001751,0.8051
TUN,JPN,2021,va,0.013682,0.8051
TUN,FRA,2021,va,0.109305,0.8051
TUN,AUS,2021,va,0.003947,0.8051
TUN,ZAF,2021,va,0.001603,0.8051
